record	partRole	gestureID	stage	gStartTime	gEndTime	gDuration	lenType	handedness	gFunction	isBeat	isPragmatic	isDepictive	isPointing	eduID	eStartTime	eEndTime	eDuration	maxIntersection	P	R	HM	sDifference	sCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
23	N	N-mGe156	1st_telling	181720	182280	560	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE112	178470	182587	4117	560	1	0,136	0,239469746	3250	D	A	D	A	D	A	D	A
23	N	N-mGe157	1st_telling	182280	183020	740	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE113	182587	184763	2176	433	0,5851	0,199	0,296982168	-307	A	A	A	A	A	A	A	A
23	N	N-mGe158	1st_telling	183020	183480	460	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE113	182587	184763	2176	460	1	0,2114	0,349013657	433	D	A	D	A	D	A	D	A
23	N	N-mGe159	1st_telling	183480	184300	820	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE113	182587	184763	2176	820	1	0,3768	0,547396529	893	D	A	D	A	D	A	D	A
23	N	N-mGe160	1st_telling	184300	184770	470	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE113	182587	184763	2176	463	0,9851	0,2128	0,349962207	1713	D	D	D	S	D	S	D	S
23	N	N-mGe161	1st_telling	184770	185740	970	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE114	184763	185479	716	709	0,7309	0,9902	0,841043891	7	D	D	S	D	S	D	S	D
23	N	N-mGe162	1st_telling	185740	186410	670	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE115	185852	186712	860	558	0,8328	0,6488	0,729411765	-112	A	A	A	A	A	A	S	A
23	N	N-mGe163	1st_telling	186410	187220	810	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE116	186712	187717	1005	508	0,6272	0,5055	0,559779615	-302	A	A	A	A	A	A	A	A
23	N	N-mGe164	1st_telling	187220	187550	330	short	Rt	Beat, Pragmatic	1	1	0	0	N-vE116	186712	187717	1005	330	1	0,3284	0,494382023	508	D	A	D	A	D	A	D	S
23	N	N-mGe165	1st_telling	187550	188760	1210	long	Rt	Pointing, Pragmatic	0	1	0	1	N-vE117	187782	188868	1086	978	0,8083	0,9006	0,851916376	-232	A	A	A	A	A	A	A	S
23	N	N-mGe166	1st_telling	188760	189340	580	medium	Bh-id	Depictive	0	0	1	0	N-vE118	188993	193096	4103	347	0,5983	0,0846	0,148195601	-233	A	A	A	A	A	A	A	A
23	N	N-mGe167	1st_telling	189340	190030	690	medium	Bh-dif	Pointing	0	0	0	1	N-vE118	188993	193096	4103	690	1	0,1682	0,287919883	347	D	A	D	A	D	A	D	A
23	N	N-mGe168	1st_telling	190030	190350	320	short	Lt	Pointing	0	0	0	1	N-vE118	188993	193096	4103	320	1	0,078	0,144698169	1037	D	A	D	A	D	A	D	A
23	N	N-mGe169	1st_telling	190350	190630	280	short	Lt	Pointing	0	0	0	1	N-vE118	188993	193096	4103	280	1	0,0682	0,12776637	1357	D	A	D	A	D	A	D	A
23	N	N-mGe170	1st_telling	190630	191270	640	medium	Bh-dif	Depictive	0	0	1	0	N-vE118	188993	193096	4103	640	1	0,156	0,26987139	1637	D	A	D	A	D	A	D	A
23	N	N-mGe171	1st_telling	191270	191560	290	short	Lt	Pointing	0	0	0	1	N-vE118	188993	193096	4103	290	1	0,0707	0,132028227	2277	D	A	D	A	D	A	D	A
23	N	N-mGe172	1st_telling	191560	192620	1060	medium	Bh-dif	Pointing	0	0	0	1	N-vE118	188993	193096	4103	1060	1	0,2583	0,410613984	2567	D	A	D	A	D	A	D	A
23	N	N-mGe173	1st_telling	192620	194160	1540	long	Bh-sym	Depictive	0	0	1	0	N-vE119	193096	194254	1158	1064	0,6909	0,9188	0,788732394	-476	A	A	A	A	A	S	A	S
23	N	N-mGe174	1st_telling	195280	195920	640	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	640	1	0,1697	0,290183632	564	D	A	D	A	D	A	D	A
23	N	N-mGe175	1st_telling	195920	196740	820	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	820	1	0,2174	0,357220649	1204	D	A	D	A	D	A	D	A
23	N	N-mGe176	1st_telling	196740	197210	470	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	470	1	0,1246	0,221645838	2024	D	A	D	A	D	A	D	A
23	N	N-mGe177	1st_telling	197210	197560	350	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	350	1	0,0928	0,169861684	2494	D	A	D	A	D	A	D	A
23	N	N-mGe178	1st_telling	197560	197960	400	short	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	400	1	0,1061	0,191800528	2844	D	A	D	A	D	A	D	A
23	N	N-mGe179	1st_telling	197960	198990	1030	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE120	194716	198487	3771	527	0,5117	0,1398	0,219537596	3244	D	D	D	D	D	D	D	D
23	N	N-mGe180	1st_telling	198990	199650	660	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE121	198898	199257	359	267	0,4045	0,7437	0,52404318	92	D	D	D	D	S	D	S	D
23	N	N-mGe181	1st_telling	199650	201210	1560	long	Bh-sym	Depictive	0	0	1	0	N-vE123	200007	200777	770	770	0,4936	1	0,660944206	-357	A	D	A	D	A	D	A	D
23	N	N-mGe182	1st_telling	202620	204210	1590	long	Rt	Other, Pragmatic	0	1	0	0	N-vE124	201434	204237	2803	1590	1	0,5672	0,723878899	1186	D	A	D	S	D	S	D	S
23	N	N-mGe183	1st_telling	204210	204750	540	short	Rt	Pointing, Pragmatic	0	1	0	1	N-vE125	204517	204653	136	136	0,2519	1	0,402366864	-307	A	D	A	D	A	S	A	S
23	N	N-mGe184	1st_telling	204750	205340	590	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE126	204839	207668	2829	501	0,8492	0,1771	0,293068149	-89	A	A	A	A	S	A	S	A
23	N	N-mGe185	1st_telling	205340	206180	840	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE126	204839	207668	2829	840	1	0,2969	0,457890433	501	D	A	D	A	D	A	D	A
23	N	N-mGe186	1st_telling	206180	206570	390	short	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE126	204839	207668	2829	390	1	0,1379	0,242311277	1341	D	A	D	A	D	A	D	A
23	N	N-mGe187	1st_telling	206570	207220	650	medium	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE126	204839	207668	2829	650	1	0,2298	0,373670595	1731	D	A	D	A	D	A	D	A
23	N	N-mGe188	1st_telling	207220	207470	250	short	Bh-id	Depictive, Pragmatic	0	1	1	0	N-vE126	204839	207668	2829	250	1	0,0884	0,162390387	2381	D	A	D	A	D	A	D	S
23	N	N-mGe189	1st_telling	207470	208650	1180	long	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE127	207668	208998	1330	982	0,8322	0,7383	0,78247012	-198	A	A	A	A	A	A	S	A
23	N	N-mGe190	1st_telling	208650	209490	840	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE128	208998	209457	459	459	0,5464	1	0,706697459	-348	A	D	A	S	A	S	A	S
23	N	N-mGe191	1st_telling	209490	210120	630	medium	Bh-id	Pointing, Pragmatic	0	1	0	1	N-vE129	209457	210116	659	626	0,9937	0,9499	0,971295578	33	D	D	S	S	S	S	S	S
23	N	N-mGe192	1st_telling	210120	210590	470	short	Bh-id	Pointing, Pragmatic	0	1	0	1	N-vE130	210116	211247	1131	470	1	0,4156	0,587133042	4	D	A	S	A	S	A	S	A
23	N	N-mGe193	1st_telling	210590	211500	910	medium	Bh-id	Pointing, Pragmatic	0	1	0	1	N-vE130	210116	211247	1131	657	0,722	0,5809	0,643802058	474	D	D	D	D	D	D	D	D
23	N	N-mGe194	1st_telling	212160	212900	740	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE132	212157	213376	1219	740	1	0,6071	0,755487494	3	D	A	S	A	S	A	S	A
23	N	N-mGe195	1st_telling	212900	213920	1020	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE132	212157	213376	1219	476	0,4667	0,3905	0,425189817	743	D	D	D	D	D	D	D	D
23	N	N-mGe196	1st_telling	215100	215790	690	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE133	214098	217117	3019	690	1	0,2286	0,372067943	1002	D	A	D	A	D	A	D	A
23	N	N-mGe197	1st_telling	215790	216160	370	short	Rt	Pointing, Pragmatic	0	1	0	1	N-vE133	214098	217117	3019	370	1	0,1226	0,218353497	1692	D	A	D	A	D	A	D	A
23	N	N-mGe198	1st_telling	216160	216640	480	short	Rt	Depictive	0	0	1	0	N-vE133	214098	217117	3019	480	1	0,159	0,274364104	2062	D	A	D	A	D	A	D	A
23	N	N-mGe199	1st_telling	216640	216880	240	short	Rt	Depictive	0	0	1	0	N-vE133	214098	217117	3019	240	1	0,0795	0,147284443	2542	D	A	D	A	D	A	D	A
23	N	N-mGe200	1st_telling	216880	217330	450	short	Rt	Beat	1	0	0	0	N-vE133	214098	217117	3019	237	0,5267	0,0785	0,136638801	2782	D	D	D	D	D	D	D	D
23	N	N-mGe201	1st_telling	217330	217630	300	short	Rt	Beat	1	0	0	0	N-vE134	217117	218327	1210	300	1	0,2479	0,397350993	213	D	A	D	A	D	A	D	A
23	N	N-mGe202	1st_telling	217630	218130	500	short	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE134	217117	218327	1210	500	1	0,4132	0,584795322	513	D	A	D	A	D	A	D	S
23	N	N-mGe203	1st_telling	218130	218590	460	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE135	218327	219185	858	263	0,5717	0,3065	0,39908953	-197	A	A	A	A	A	A	S	A
23	N	N-mGe204	1st_telling	218590	219130	540	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE135	218327	219185	858	540	1	0,6294	0,772532189	263	D	A	D	A	D	S	D	S
23	N	N-mGe205	1st_telling	219130	220210	1080	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE137	219926	220401	475	284	0,263	0,5979	0,365273312	-796	A	A	A	A	A	A	A	S
23	N	N-mGe206	1st_telling	220700	221700	1000	medium	Bh-id	Other, Pragmatic	0	1	0	0	N-vE138	220401	221268	867	568	0,568	0,6551	0,608462775	299	D	D	D	D	D	D	D	D
23	N	N-mGe207	1st_telling	223850	224770	920	medium	Bh-dif	Depictive	0	0	1	0	N-vE140	222723	224347	1624	497	0,5402	0,306	0,390723271	1127	D	D	D	D	D	D	D	D
23	N	N-mGe208	1st_telling	224770	225610	840	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE142	225012	225626	614	598	0,7119	0,9739	0,822558459	-242	A	A	A	S	A	S	A	S
23	N	N-mGe209	1st_telling	225850	226470	620	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE143	225626	227610	1984	620	1	0,3125	0,476190476	224	D	A	D	A	D	A	D	A
23	N	N-mGe210	1st_telling	227820	228130	310	short	Lt	Beat	1	0	0	0	N-vE144	227965	228213	248	165	0,5323	0,6653	0,59139785	-145	A	A	A	A	A	S	S	S
23	N	N-mGe211	Conversation	296450	297520	1070	medium	Rt	Depictive	0	0	1	0	N-vE149	296489	298699	2210	1031	0,9636	0,4665	0,628658537	-39	A	A	S	A	S	A	S	A
23	N	N-mGe212	Conversation	297520	298110	590	medium	Rt	Depictive	0	0	1	0	N-vE149	296489	298699	2210	590	1	0,267	0,421428572	1031	D	A	D	A	D	A	D	A
23	N	N-mGe213	Conversation	298110	298480	370	short	Lt	Beat	1	0	0	0	N-vE149	296489	298699	2210	370	1	0,1674	0,286821706	1621	D	A	D	A	D	A	D	A
23	N	N-mGe214	Conversation	318530	319980	1450	long	Lt	Pointing, Pragmatic	0	1	0	1	N-vE153	318738	319908	1170	1170	0,8069	1	0,893129771	-208	A	D	A	D	A	S	A	S
23	N	N-mGe215	Conversation	319980	320810	830	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE154	319908	320648	740	668	0,8048	0,9027	0,850955414	72	D	D	D	D	S	D	S	S
23	N	N-mGe216	Conversation	320810	321730	920	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE155	320763	321458	695	648	0,7043	0,9324	0,80247678	47	D	D	S	D	S	D	S	D
23	N	N-mGe217	Conversation	322170	322890	720	medium	Lt	Pointing, Pragmatic	0	1	0	1	N-vE157	322187	322923	736	703	0,9764	0,9552	0,965659341	-17	A	A	S	S	S	S	S	S
23	N	N-mGe218	Conversation	324980	326310	1330	long	Rt	Other, Pragmatic	0	1	0	0	N-vE160	325420	326734	1314	890	0,6692	0,6773	0,673222391	-440	A	A	A	A	A	A	A	A
23	N	N-mGe219	Conversation	326310	327830	1520	long	Bh-id	Other, Pragmatic	0	1	0	0	N-vE161	327154	327813	659	659	0,4336	1	0,604864617	-844	A	D	A	S	A	S	A	S
23	N	N-mGe220	Conversation	328160	329170	1010	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE163	328297	329156	859	859	0,8505	1	0,919208133	-137	A	D	A	S	A	S	S	S
23	N	N-mGe221	Conversation	329400	330210	810	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE164	329441	330246	805	769	0,9494	0,9553	0,952321981	-41	A	A	S	S	S	S	S	S
23	N	N-mGe222	Conversation	342250	343810	1560	long	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE172	340988	343047	2059	797	0,5109	0,3871	0,440453164	1262	D	D	D	D	D	D	D	D
23	N	N-mGe223	Conversation	343810	344270	460	short	Bh-id	Other, Pragmatic	0	1	0	0	N-vE174	344023	345037	1014	247	0,537	0,2436	0,33514247	-213	A	A	A	A	A	A	A	A
23	N	N-mGe224	Conversation	344270	344840	570	medium	Bh-id	Other, Pragmatic	0	1	0	0	N-vE174	344023	345037	1014	570	1	0,5621	0,71969697	247	D	A	D	A	D	A	D	S
23	N	N-mGe225	Conversation	344840	345550	710	medium	Bh-dif	Depictive	0	0	1	0	N-vE175	345037	345515	478	478	0,6732	1	0,804713805	-197	A	D	A	S	A	S	S	S
23	N	N-mGe226	Conversation	345550	346020	470	short	Bh-sym	Beat	1	0	0	0	N-vE176	345515	346544	1029	470	1	0,4568	0,627084723	35	D	A	S	A	S	A	S	A
23	N	N-mGe227	Conversation	346020	346300	280	short	Bh-sym	Beat	1	0	0	0	N-vE176	345515	346544	1029	280	1	0,2721	0,427807487	505	D	A	D	A	D	A	D	A
23	N	N-mGe228	Conversation	346300	346720	420	short	Bh-id	Other, Pragmatic	0	1	0	0	N-vE176	345515	346544	1029	244	0,581	0,2371	0,336783989	785	D	D	D	D	D	D	D	S
23	N	N-mGe229	Conversation	346720	347310	590	medium	Bh-id	Beat	1	0	0	0	N-vE178	346950	348368	1418	360	0,6102	0,2539	0,358565737	-230	A	A	A	A	A	A	A	A
23	N	N-mGe230	Conversation	347310	348140	830	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE178	346950	348368	1418	830	1	0,5853	0,738434164	360	D	A	D	A	D	A	D	A
23	N	N-mGe231	Conversation	348140	348640	500	short	Bh-id	Depictive	0	0	1	0	N-vE178	346950	348368	1418	228	0,456	0,1608	0,237747654	1190	D	D	D	D	D	D	D	D
23	N	N-mGe232	Conversation	348640	349550	910	medium	Bh-sym	Depictive	0	0	1	0	N-vE179	348844	350036	1192	706	0,7758	0,5923	0,671741199	-204	A	A	A	A	A	A	A	A
23	N	N-mGe233	Conversation	404170	405200	1030	medium	Rt	Depictive	0	0	1	0	N-vE186	404341	405380	1039	859	0,834	0,8268	0,830352828	-171	A	A	A	A	A	A	S	S
23	N	N-mGe234	Conversation	405200	405990	790	medium	Rt	Pointing, Pragmatic	0	1	0	1	N-vE187	405380	406214	834	610	0,7722	0,7314	0,751231527	-180	A	A	A	A	A	A	S	A
23	N	N-mGe235	Conversation	405990	406810	820	medium	Rt	Depictive, Pragmatic	0	1	1	0	N-vE188	406214	407517	1303	596	0,7268	0,4574	0,561469618	-224	A	A	A	A	A	A	A	A
23	N	N-mGe236	Conversation	406810	408100	1290	long	Rt	Depictive, Pragmatic	0	1	1	0	N-vE188	406214	407517	1303	707	0,5481	0,5426	0,545314308	596	D	D	D	D	D	D	D	D
23	N	N-mGe237	Conversation	408100	408700	600	medium	Bh-sym	Depictive	0	0	1	0	N-vE190	408422	409325	903	278	0,4633	0,3079	0,369926813	-322	A	A	A	A	A	A	A	A
23	N	N-mGe238	Conversation	408700	409460	760	medium	Bh-sym	Depictive	0	0	1	0	N-vE190	408422	409325	903	625	0,8224	0,6921	0,751653638	278	D	D	D	D	D	D	D	S
23	N	N-mGe239	Conversation	409460	410260	800	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE191	409442	409918	476	458	0,5725	0,9622	0,717868339	18	D	D	S	D	S	D	S	D
23	N	N-mGe240	Conversation	410800	411520	720	medium	Rt	Depictive	0	0	1	0	N-vE192	410776	411338	562	538	0,7472	0,9573	0,839313573	24	D	D	S	D	S	D	S	S
23	N	N-mGe241	Conversation	411520	411850	330	short	Rt	Depictive	0	0	1	0	N-vE192	410776	411338	562	-182	-0,5515	-0,3238	-0,408071749	744	D	D	D	D	D	D	D	D
23	N	N-mGe242	Conversation	428970	429390	420	short	Rt	Other, Pragmatic	0	1	0	0	N-vE200	429031	429633	602	359	0,8548	0,5963	0,702544032	-61	A	A	A	A	S	A	S	A
23	N	N-mGe243	Conversation	429390	429950	560	medium	Rt	Other, Pragmatic	0	1	0	0	N-vE201	429633	430806	1173	317	0,5661	0,2702	0,365839585	-243	A	A	A	A	A	A	A	A
23	N	N-mGe244	Conversation	429950	430660	710	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE201	429633	430806	1173	710	1	0,6053	0,754115773	317	D	A	D	A	D	A	D	S
23	N	N-mGe245	Conversation	430660	431660	1000	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE202	430806	431829	1023	854	0,854	0,8348	0,844290658	-146	A	A	A	A	A	A	S	S
23	N	N-mGe246	Conversation	431660	432790	1130	long	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE203	431829	433347	1518	961	0,8504	0,6331	0,725830816	-169	A	A	A	A	A	A	S	A
23	N	N-mGe247	Conversation	432790	433840	1050	medium	Bh-sym	Depictive, Pragmatic	0	1	1	0	N-vE203	431829	433347	1518	557	0,5305	0,3669	0,433800623	961	D	D	D	D	D	D	D	D
23	N	N-mGe248	Conversation	433840	434100	260	short	Rt	Depictive, Pragmatic	0	1	1	0	N-vE204	433347	434456	1109	260	1	0,2344	0,379839299	493	D	A	D	A	D	A	D	A
23	N	N-mGe249	Conversation	434100	436460	2360	long	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE205	434456	435718	1262	1262	0,5347	1	0,696852568	-356	A	D	A	D	A	D	A	D
23	N	N-mGe250	Conversation	436460	436990	530	short	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE206	436524	437277	753	466	0,8792	0,6189	0,726422448	-64	A	A	A	A	S	A	S	A
23	N	N-mGe251	Conversation	436990	437770	780	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE207	437277	437981	704	493	0,6321	0,7003	0,664420486	-287	A	A	A	A	A	A	A	A
23	N	N-mGe252	Conversation	437770	438820	1050	medium	Bh-dif	Depictive, Pragmatic	0	1	1	0	N-vE208	437981	438920	939	839	0,799	0,8935	0,84364002	-211	A	A	A	A	A	S	A	S
23	N	N-mGe253	Conversation	438820	440180	1360	long	Bh-sym	Depictive	0	0	1	0	N-vE208	437981	438920	939	100	0,0735	0,1065	0,086994346	839	D	D	D	D	D	D	D	D
23	N	N-mGe254	Conversation	460920	461880	960	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE219	461175	461802	627	627	0,6531	1	0,790170132	-255	A	D	A	D	A	S	A	S
23	N	N-mGe255	Conversation	461880	462020	140	short	Lt	Other, Pragmatic	0	1	0	0	N-vE220	461802	462862	1060	140	1	0,1321	0,233333333	78	D	A	D	A	S	A	S	A
23	N	N-mGe256	Conversation	462020	462310	290	short	Lt	Other, Pragmatic	0	1	0	0	N-vE220	461802	462862	1060	290	1	0,2736	0,42962963	218	D	A	D	A	D	A	D	A
23	N	N-mGe257	Conversation	462310	462690	380	short	Lt	Other, Pragmatic	0	1	0	0	N-vE220	461802	462862	1060	380	1	0,3585	0,527777778	508	D	A	D	A	D	A	D	S
23	N	N-mGe258	Conversation	462690	463620	930	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE221	462862	464888	2026	758	0,8151	0,3741	0,51285521	-172	A	A	A	A	A	A	S	A
23	N	N-mGe259	Conversation	463620	465030	1410	long	Lt	Other, Pragmatic	0	1	0	0	N-vE221	462862	464888	2026	1268	0,8993	0,6259	0,738067521	758	D	D	D	D	D	D	D	S
23	N	N-mGe260	Conversation	469430	472290	2860	long	Bh-sym	Depictive	0	0	1	0	N-vE224	469571	470292	721	721	0,2521	1	0,402680815	-141	A	D	A	D	A	D	S	D
23	N	N-mGe261	Conversation	473010	474230	1220	long	Bh-sym	Depictive	0	0	1	0	N-vE226	473029	473767	738	738	0,6049	1	0,753830439	-19	A	D	S	D	S	D	S	D
23	N	N-mGe262	Conversation	474230	475120	890	medium	Bh-sym	Depictive	0	0	1	0	N-vE227	473767	474719	952	489	0,5494	0,5137	0,530944625	463	D	D	D	D	D	D	D	D
23	N	N-mGe263	Conversation	475120	476570	1450	long	Bh-sym	Depictive	0	0	1	0	N-vE229	475590	476431	841	841	0,58	1	0,734177215	-470	A	D	A	D	A	D	A	S
23	N	N-mGe264	Conversation	476570	480150	3580	long	Bh-sym	Depictive	0	0	1	0	N-vE231	476714	480498	3784	3436	0,9598	0,908	0,933188485	-144	A	A	A	A	A	A	S	A
23	N	N-mGe265	Conversation	480150	481750	1600	long	Bh-dif	Depictive	0	0	1	0	N-vE232	480498	482281	1783	1252	0,7825	0,7022	0,740171446	-348	A	A	A	A	A	A	A	A
23	N	N-mGe266	Conversation	481750	482120	370	short	Bh-dif	Depictive	0	0	1	0	N-vE232	480498	482281	1783	370	1	0,2075	0,343706456	1252	D	A	D	A	D	A	D	S
23	N	N-mGe267	Conversation	482120	482490	370	short	Bh-dif	Depictive	0	0	1	0	N-vE232	480498	482281	1783	161	0,4351	0,0903	0,149558755	1622	D	D	D	D	D	D	D	D
23	N	N-mGe268	Conversation	482490	482690	200	short	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE233	482502	483291	789	188	0,94	0,2383	0,380182002	-12	A	A	S	A	S	A	S	A
23	N	N-mGe269	Conversation	482690	484340	1650	long	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE234	483291	484550	1259	1049	0,6358	0,8332	0,721210038	-601	A	A	A	A	A	A	A	A
23	N	N-mGe270	Conversation	484340	484830	490	short	Bh-dif	Depictive	0	0	1	0	N-vE234	483291	484550	1259	210	0,4286	0,1668	0,240137222	1049	D	D	D	D	D	D	D	D
23	N	N-mGe271	Conversation	484830	485440	610	medium	Bh-dif	Depictive	0	0	1	0	N-vE236	485047	486284	1237	393	0,6443	0,3177	0,425554954	-217	A	A	A	A	A	A	A	A
23	N	N-mGe272	Conversation	485440	485830	390	short	Bh-sym	Depictive	0	0	1	0	N-vE236	485047	486284	1237	390	1	0,3153	0,479409957	393	D	A	D	A	D	A	D	A
23	N	N-mGe273	Conversation	485830	486730	900	medium	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE236	485047	486284	1237	454	0,5044	0,367	0,424894712	783	D	D	D	D	D	D	D	D
23	N	N-mGe274	Conversation	486730	486980	250	short	Bh-sym	Other, Pragmatic	0	1	0	0	N-vE237	486284	487104	820	250	1	0,3049	0,46728972	446	D	A	D	A	D	A	D	S
23	N	N-mGe275	Conversation	486980	488030	1050	medium	Bh-sym	Pointing, Pragmatic	0	1	0	1	N-vE238	487104	487886	782	782	0,7448	1	0,85371179	-124	A	D	A	D	A	D	S	S
23	N	N-mGe276	Conversation	488230	488550	320	short	Bh-id	Beat	1	0	0	0	N-vE238	487104	487886	782	-344	-1,075	-0,4399	-0,624319419	1126	D	D	D	D	D	D	D	D
23	N	N-mGe277	Conversation	491780	492070	290	short	Bh-dif	Pointing, Pragmatic	0	1	0	1	N-vE243	491723	492341	618	290	1	0,4693	0,63876652	57	D	A	D	A	S	A	S	A
23	N	N-mGe278	Conversation	492070	492990	920	medium	Bh-sym	Depictive	0	0	1	0	N-vE244	492399	493361	962	591	0,6424	0,6143	0,62805526	-329	A	A	A	A	A	A	A	A
23	N	N-mGe279	Conversation	492990	493260	270	short	Bh-sym	Depictive	0	0	1	0	N-vE244	492399	493361	962	270	1	0,2807	0,438311689	591	D	A	D	A	D	A	D	S
23	N	N-mGe280	Conversation	493260	493740	480	short	Bh-sym	Depictive	0	0	1	0	N-vE245	493361	494111	750	379	0,7896	0,5053	0,616260163	-101	A	A	A	A	A	A	S	A
23	N	N-mGe281	Conversation	493740	494150	410	short	Bh-sym	Depictive	0	0	1	0	N-vE245	493361	494111	750	371	0,9049	0,4947	0,639655173	379	D	D	D	S	D	S	D	S
23	N	N-mGe282	Conversation	494150	495720	1570	long	Bh-sym	Depictive	0	0	1	0	N-vE246	494111	495202	1091	1052	0,6701	0,9643	0,790680196	39	D	D	S	D	S	D	S	D
23	N	N-mGe283	Conversation	496940	497770	830	medium	Lt	Other, Pragmatic	0	1	0	0	N-vE248	497018	498093	1075	752	0,906	0,6995	0,789501313	-78	A	A	A	A	S	A	S	A
23	N	N-mGe284	Conversation	497770	498200	430	short	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE248	497018	498093	1075	323	0,7512	0,3005	0,429235881	752	D	D	D	D	D	D	D	S
23	N	N-mGe285	Conversation	499600	500240	640	medium	Bh-dif	Other, Pragmatic	0	1	0	0	N-vE251	499639	500348	709	601	0,9391	0,8477	0,891030393	-39	A	A	S	A	S	A	S	S
23	N	N-mGe286	Conversation	508570	509160	590	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE253	508614	508976	362	362	0,6136	1	0,760504202	-44	A	D	S	D	S	D	S	S
23	N	N-mGe287	Conversation	509160	509460	300	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE254	508976	510361	1385	300	1	0,2166	0,356083086	184	D	A	D	A	D	A	S	A
23	N	N-mGe288	Conversation	509460	510490	1030	medium	Lt	Depictive, Pragmatic	0	1	1	0	N-vE254	508976	510361	1385	901	0,8748	0,6505	0,746169773	484	D	D	D	D	D	D	D	S
23	N	N-mGe289	Conversation	510490	510730	240	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE255	510477	510688	211	198	0,825	0,9384	0,878048781	13	D	D	S	S	S	S	S	S
23	N	N-mGe290	Conversation	510730	511200	470	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE256	510688	511744	1056	470	1	0,4451	0,615989515	42	D	A	S	A	S	A	S	A
23	N	N-mGe291	Conversation	511200	511640	440	short	Lt	Depictive, Pragmatic	0	1	1	0	N-vE256	510688	511744	1056	440	1	0,4167	0,588235294	512	D	A	D	A	D	A	D	S
23	N	N-mGe292	Conversation	511640	512720	1080	medium	Bh-sym	Depictive	0	0	1	0	N-vE257	511744	512638	894	894	0,8278	1	0,905775076	-104	A	D	A	D	A	S	S	S
23	N	N-mGe293	Conversation	512720	512960	240	short	Bh-sym	Depictive	0	0	1	0	N-vE258	512638	513133	495	240	1	0,4848	0,653061225	82	D	A	D	A	S	A	S	S
23	N	N-mGe294	Conversation	512960	514420	1460	long	Lt	Depictive, Pragmatic	0	1	1	0	N-vE259	513133	514238	1105	1105	0,7568	1	0,861598441	-173	A	D	A	D	A	D	S	S
