record_id	participant	gesture_id	stage	time_begin	time_end	duration	ge_handedness	ge_function	pragmatic	ge_structure	ge_tags	MaxHM	edu_id_form	has_sem_edu	time_begin	time_end	duration	edu_html	edu_illoc_phas	edu_main_acc	edu_words_num	LeftDiff	RightDiff	eCoord0	eCoord0	sCoord50	eCoord50	sCoord100	eCoord100	sCoord200	eCoord200
4	N	N-mGe448	Conversation	614880	615660	780	Rt	Pointing	 Pragmatic	P S	Lt P Overlap	0,55675	N-vE297	0	614866	616888	2022	либо прямо не знаю на эту /р<u>а</u>му садится,,,	Dots-nf	R	8	14	-1228	D	A	S	A	S	A	S	A
4	N	N-mGe449	Conversation	615660	616030	370	Bh-sym	Depictive	 Pragmatic	P S		0,30936	N-vE297	0	614866	616888	2022	либо прямо не знаю на эту /р<u>а</u>му садится,,,	Dots-nf	R	8	794	-858	D	A	D	A	D	A	D	A
4	N	N-mGe450	Conversation	616030	617890	1860	Bh-sym	Depictive	 Pragmatic	P S R	Long R	0,44204	N-vE297	0	614866	616888	2022	либо прямо не знаю на эту /р<u>а</u>му садится,,,	Dots-nf	R	8	1164	1002	D	D	D	D	D	D	D	D
4	N	N-mGe451	Conversation	756530	757620	1090	Bh-dif	Other	 Pragmatic	P S		0,68151	N-vE320	0	756870	757981	1111	рассыпаются в –пыл<u>и</u><sup>?</sup>.	Period	L	3	-340	-361	A	A	A	A	A	A	A	A
4	N	N-mGe452	Conversation	757620	758410	790	Bh-dif	Other	 Pragmatic	S R	Rebound	0,3798	N-vE320	0	756870	757981	1111	рассыпаются в –пыл<u>и</u><sup>?</sup>.	Period	L	3	750	429	D	D	D	D	D	D	D	D
4	N	N-mGe453	Conversation	770060	770520	460	Bh-sym	Other	 Pragmatic	P S		0,31259	N-vE326	0	770108	772284	2176	Ну /сначала как-то они \подозр<u>и</u>тельно выглядят,	Comma	F	6	-48	-1764	A	A	S	A	S	A	S	A
4	N	N-mGe454	Conversation	770520	770960	440	Bh-sym	Other	 Pragmatic	P S		0,33639	N-vE326	0	770108	772284	2176	Ну /сначала как-то они \подозр<u>и</u>тельно выглядят,	Comma	F	6	412	-1324	D	A	D	A	D	A	D	A
4	N	N-mGe455	Conversation	770960	771220	260	Bh-sym	Beat	 Pragmatic	S H		0,21346	N-vE326	0	770108	772284	2176	Ну /сначала как-то они \подозр<u>и</u>тельно выглядят,	Comma	F	6	852	-1064	D	A	D	A	D	A	D	A
4	N	N-mGe456	Conversation	771220	771850	630	Lt	Beat	 Pragmatic	P S	Rt H Overlap	0,44904	N-vE326	0	770108	772284	2176	Ну /сначала как-то они \подозр<u>и</u>тельно выглядят,	Comma	F	6	1112	-434	D	A	D	A	D	A	D	A
4	N	N-mGe457	Conversation	771850	772260	410	Bh-dif	Other	 Pragmatic	S	Repeat	0,31709	N-vE326	0	770108	772284	2176	Ну /сначала как-то они \подозр<u>и</u>тельно выглядят,	Comma	F	6	1742	-24	D	A	D	S	D	S	D	S
4	N	N-mGe458	Conversation	772260	772580	320	Bh-sym	Other	 Pragmatic	P S		0,42899	N-vE327	0	772284	773344	1060	но /вообще \норм<u>а</u>льно.	Period	F	3	-24	-764	A	A	S	A	S	A	S	A
4	N	N-mGe459	Conversation	772580	773290	710	Bh-sym	Other	 Pragmatic	P S		0,80226	N-vE327	0	772284	773344	1060	но /вообще \норм<u>а</u>льно.	Period	F	3	296	-54	D	A	D	A	D	S	D	S
4	N	N-mGe460	Conversation	773290	773600	310	Bh-sym	Other	 Pragmatic	S	Repeat	0,39294	N-vE328	0	773344	774337	993	Они ему /помог<u>а</u>ют...	Dots-f	R	3	-54	-737	A	A	A	A	S	A	S	A
4	N	N-mGe461	Conversation	773600	775930	2330	Bh-dif	Other	 Pragmatic	S R		0,44358	N-vE328	0	773344	774337	993	Они ему /помог<u>а</u>ют...	Dots-f	R	3	256	1593	D	D	D	D	D	D	D	D
4	N	N-mGe462	Conversation	803570	804500	930	Lt	Depictive		P S		0,59931	N-vE331	1	803631	805601	1970	(? 0.16) см= || смотрит свою /–кол<u>е</u>нку,,, ??	Dots-nf, Interrupt	RL	4	-61	-1101	A	A	A	A	S	A	S	A
4	N	N-mGe463	Conversation	804500	805580	1080	Lt	Depictive		P S R		0,7082	N-vE331	1	803631	805601	1970	(? 0.16) см= || смотрит свою /–кол<u>е</u>нку,,, ??	Dots-nf, Interrupt	RL	4	869	-21	D	A	D	S	D	S	D	S
4	N	N-mGe464	Conversation	805580	806020	440	Rt	Depictive	 Pragmatic	P S	Lt P Overlap	0,78685	N-vE332	0	805601	806226	625	Ну прямо \т<u>а</u>к,	Comma	F	3	-21	-206	A	A	S	A	S	A	S	A
4	N	N-mGe465	Conversation	806020	806180	160	Lt	Depictive	 Pragmatic	P S	Rt S Overlap, Rt P Overlap	0,40764	N-vE332	0	805601	806226	625	Ну прямо \т<u>а</u>к,	Comma	F	3	419	-46	D	A	D	S	D	S	D	S
4	N	N-mGe466	Conversation	806180	806680	500	Bh-dif	Depictive		P S		0,70333	N-vE333	1	806226	807017	791	он /леж<u>а</u>л сначала,	Comma	R	3	-46	-337	A	A	S	A	S	A	S	A
4	N	N-mGe467	Conversation	806680	807070	390	Bh-dif	Beat	 Pragmatic	P-S	Lt P Overlap	0,5707	N-vE333	0	806226	807017	791	он /леж<u>а</u>л сначала,	Comma	R	3	454	53	D	D	D	D	D	S	D	S
4	N	N-mGe468	Conversation	807070	807490	420	Bh-dif	Depictive	 Pragmatic	P S		0,58496	N-vE334	1	807017	808033	1016	потом он \сад<u>и</u>тся,	Comma	F	3	53	-543	D	A	D	A	S	A	S	A
4	N	N-mGe469	Conversation	807490	807750	260	Bh-dif	Depictive	 Pragmatic	S	Repeat	0,40752	N-vE334	1	807017	808033	1016	потом он \сад<u>и</u>тся,	Comma	F	3	473	-283	D	A	D	A	D	A	D	A
4	N	N-mGe470	Conversation	807750	808360	610	Bh-dif	Depictive		P S		0,35294	N-vE335	0	808033	809276	1243	н?н= || на –?з<u>е</u>млю.	Period	Lr	3	-283	-916	A	A	A	A	A	A	A	A
4	N	N-mGe471	Conversation	808360	809240	880	Bh-sym	Depictive		P S R	Long R	0,82902	N-vE335	0	808033	809276	1243	н?н= || на –?з<u>е</u>млю.	Period	Lr	3	327	-36	D	A	D	S	D	S	D	S
4	N	N-mGe472	Conversation	811110	812370	1260	Rt	Depictive		P S		0,87047	N-vE337	1	811016	812651	1635	чего-то там?м потирает /?н<u>о</u>гу,,,	Dots-nf	Rl	4	94	-281	D	A	D	A	S	A	S	A
4	N	N-mGe473	Conversation	812370	813780	1410	Rt	Depictive		S R		0,79177	N-vE338	1	812651	813575	924	\?уш<u>и</u>бленную, ~	Comma, Tilde	Fl	1	-281	205	A	D	A	D	A	D	A	D
4	N	N-mGe474	Conversation	841750	842700	950	Rt	Other	 Pragmatic	P S		0,69516	N-vE343	0	841781	843475	1694	<sup>?</sup>Они ст= || \подним<u>а</u>ют ему всё это,	Comma	F	6	-31	-775	A	A	S	A	S	A	S	A
4	N	N-mGe475	Conversation	842700	843320	620	Rt	Other	 Pragmatic	P S	Multi-S, Repeat	0,53587	N-vE343	0	841781	843475	1694	<sup>?</sup>Они ст= || \подним<u>а</u>ют ему всё это,	Comma	F	6	919	-155	D	A	D	A	D	A	D	S
4	N	N-mGe476	Conversation	843320	843650	330	Rt	Beat		P S	Repeat	0,29412	N-vE344	0	843475	844335	860	там?м || /собир<u>а</u>ют,	Comma	R	2	-155	-685	A	A	A	A	A	A	S	A
4	N	N-mGe477	Conversation	844380	846760	2380	Bh-sym	Depictive		P S R	Long R	0,85473	N-vE345	1	844335	847524	3189	и он \дальше уже везёт /велосипед за?а (? 0.35) \р<u>у</u>ль.	Period	F	8	45	-764	D	A	S	A	S	A	S	A
4	N	N-mGe478	Conversation	852120	853160	1040	Lt	Depictive		P S		0,90868	N-vE348	0	852145	853339	1194	Они идут своим /\пут<u>ё</u>м?м,	Comma	RF	4	-25	-179	A	A	S	A	S	A	S	S
4	N	N-mGe479	Conversation	853160	853660	500	Lt	Other	 Pragmatic	P S		0,78007	N-vE349	0	853339	853662	323	\–д<u>а?а</u>,	Comma	FL	1	-179	-2	A	A	A	S	A	S	S	S
4	N	N-mGe480	Conversation	853660	854570	910	Lt	Other	 Pragmatic	P S		0,20945	N-vE350	0	854315	855840	1525	и вид= || (? 0.07) и /видят там \шл<u>я</u>пу.	Period	F	6	-655	-1270	A	A	A	A	A	A	A	A
4	N	N-mGe481	Conversation	854570	854810	240	Lt	Other	 Pragmatic	S	Repeat	0,27195	N-vE350	0	854315	855840	1525	и вид= || (? 0.07) и /видят там \шл<u>я</u>пу.	Period	F	6	255	-1030	D	A	D	A	D	A	D	A
4	N	N-mGe482	Conversation	854810	855900	1090	Lt	Pointing	 Pragmatic	S R	R Rebound, Long R	0,78776	N-vE350	0	854315	855840	1525	и вид= || (? 0.07) и /видят там \шл<u>я</u>пу.	Period	F	6	495	60	D	D	D	D	D	S	D	S
4	N	N-mGe483	Conversation	896350	897280	930	Lt	Other	 Pragmatic	P S		0,43697	N-vE357	0	896799	897059	260	\Д<u>а</u>.	Period	F	1	-449	221	A	D	A	D	A	D	A	D
4	N	N-mGe484	Conversation	897280	898640	1360	Lt	Pointing		P S R	R Rebound			0																	
4	N	N-mGe485	Conversation	968860	969850	990	Bh-sym	Depictive		P S		0,27888	N-vE372	1	967906	969175	1269	(\–разноцв<u>е</u>тные?е,)	Comma	FL	1	954	675	D	D	D	D	D	D	D	D
4	N	N-mGe486	Conversation	969850	970460	610	Bh-sym	Depictive	 Pragmatic	P S	Lt P S Overlap	0,65388	N-vE373	0	969688	970225	537	сверху —	Split		1	162	235	D	D	D	D	D	D	S	D
4	N	N-mGe487	Conversation	970460	970710	250	Lt	Depictive	 Pragmatic	P S	Rt S overlap, Rt P Overlap	0,59809	N-vE374	0	970225	970811	586	не \–зн<u>а</u>ю,	Comma	FL	2	235	-101	D	A	D	A	D	A	D	S
4	N	N-mGe488	Conversation	970710	971120	410	Lt	Depictive		S H	Rt P Overlap, S Rebound	0,20281	N-vE374	0	970225	970811	586	не \–зн<u>а</u>ю,	Comma	FL	2	485	309	D	D	D	D	D	D	D	D
4	N	N-mGe489	Conversation	971120	971610	490	Rt	Other	 Pragmatic	P S	Lt S H Overlap, Lt P Overlap	0,70416	N-vE375	0	971178	971915	737	— –м<u>а</u>йки,,,	Dots-nf	L	1	-58	-305	A	A	A	A	S	A	S	A
4	N	N-mGe490	Conversation	971610	971800	190	Lt	Depictive	 Pragmatic	P S	Rt P S Overlap	0,40992	N-vE375	0	971178	971915	737	— –м<u>а</u>йки,,,	Dots-nf	L	1	432	-115	D	A	D	A	D	A	D	S
4	N	N-mGe491	Conversation	971800	972790	990	Bh-id	Other	 Pragmatic	P S R	Lt S Overlap	0,13318	N-vE375	0	971178	971915	737	— –м<u>а</u>йки,,,	Dots-nf	L	1	622	875	D	D	D	D	D	D	D	D
4	N	N-mGe492	Conversation	972790	973900	1110	Rt	Other	 Pragmatic	P-S R		0,51833	N-vE376	0	973299	974508	1209	/–руб<u>а</u>шки тоже,,,	Dots-nf	RL	2	-509	-608	A	A	A	A	A	A	A	A
4	N	N-mGe493	Conversation	998730	999550	820	Lt	Pointing		P S		0,94872	N-vE380	0	998743	999483	740	Ну с /пинг-п<u>о</u>нгом,	Comma	R	3	-13	67	A	D	S	D	S	S	S	S
4	N	N-mGe494	Conversation	999550	1000410	860	Lt	Depictive		P S R	R Rebound	0,95344	N-vE381	0	999483	1000430	944	он \?белобр<u>ы</u>сый.	Period	Fr	2	67	-17	D	A	D	S	S	S	S	S
4	N	N-mGe495	Conversation	1003770	1004660	890	Lt	Other	 Pragmatic	S		0,7283	N-vE382	0	1003880	1005120	1241	Какой-то \ещ<u>ё</u> был вопрос.	Period	F	4	-114	-465	A	A	A	A	A	A	S	A
4	N	N-mGe496	Conversation	1004660	1005000	340	Lt	Other	 Pragmatic	P S	S Rebound, Repeat	0,43011	N-vE382	0	1003880	1005120	1241	Какой-то \ещ<u>ё</u> был вопрос.	Period	F	4	776	-125	D	A	D	A	D	A	D	S
4	N	N-mGe497	Conversation	1005000	1005510	510	Lt	Other	 Pragmatic	P S	Multi-S, Repeat	0,14278	N-vE382	0	1003880	1005120	1241	Какой-то \ещ<u>ё</u> был вопрос.	Period	F	4	1116	385	D	D	D	D	D	D	D	D
4	N	N-mGe498	Conversation	1005510	1005860	350	Lt	Other	 Pragmatic	S				0																	
4	N	N-mGe499	Conversation	1005860	1007110	1250	Lt	Other	 Pragmatic	S R	Repeat, Long R			0																	
4	N	N-mGe500	Conversation	1061690	1063340	1650	Bh-sym	Depictive		P S	R Rebound	0,88809	N-vE383	1	1061330	1063290	1960	Когда е= || мимо \д<u>е</u>вочки /проезж<u>а</u>л, ~	Comma, Tilde	F, R	5	357	47	D	D	D	S	D	S	D	S
4	N	N-mGe501	Conversation	1078960	1080160	1200	Bh-sym	Other	 Pragmatic	P-S R				0																	
4	N	N-mGe502	Changeover	1091810	1092360	550	Lt	Other	 Pragmatic	P S		0,6863	N-vE384	0	1091860	1092770	910	Вот теперь мы /молч<u>и</u>м,	Comma	R	4	-49	-409	A	A	S	A	S	A	S	A
4	R	R-mGe001	Conversation	325720	326250	530	Rt	Beat		P S		0,60511	R-vE006	0	325729	326921	1192	это?о \цветн<u>о</u>й фильм?	Semi-St	F	3	-9	-671	A	A	S	A	S	A	S	A
4	R	R-mGe002	Conversation	326250	327110	860	Rt	Beat		P S R	Repeat	0,654	R-vE006	0	325729	326921	1192	это?о \цветн<u>о</u>й фильм?	Semi-St	F	3	521	189	D	D	D	D	D	D	D	S
4	R	R-mGe003	Conversation	386070	386650	580	Bh-dif	Depictive	 Pragmatic	P S	Lt P Overlap	0,27659	R-vE017	0	385022	388636	3614	вот (0.22) (? 0.17) (?? 0.34) там /мн<u>о</u>го допустим \дер<u>е</u>вьев с этими грушами?	Quest	R, F	8	1048	-1986	D	A	D	A	D	A	D	A
4	R	R-mGe004	Conversation	386650	386970	320	Bh-sym	Depictive	 Pragmatic	P S	Lt P Overlap	0,16268	R-vE017	0	385022	388636	3614	вот (0.22) (? 0.17) (?? 0.34) там /мн<u>о</u>го допустим \дер<u>е</u>вьев с этими грушами?	Quest	R, F	8	1628	-1666	D	A	D	A	D	A	D	A
4	R	R-mGe005	Conversation	386970	387390	420	Bh-sym	Depictive	 Pragmatic	P S		0,20823	R-vE017	1	385022	388636	3614	вот (0.22) (? 0.17) (?? 0.34) там /мн<u>о</u>го допустим \дер<u>е</u>вьев с этими грушами?	Quest	R, F	8	1948	-1246	D	A	D	A	D	A	D	A
4	R	R-mGe006	Conversation	387390	387870	480	Bh-sym	Beat		S R		0,23449	R-vE017	0	385022	388636	3614	вот (0.22) (? 0.17) (?? 0.34) там /мн<u>о</u>го допустим \дер<u>е</u>вьев с этими грушами?	Quest	R, F	8	2368	-766	D	A	D	A	D	A	D	A
4	R	R-mGe007	Conversation	388950	389620	670	Rt	Depictive		P S		0,53472	R-vE018	1	388789	390625	1836	Когда /фермер вначале их /собир<u>а</u>ет,	Comma	R	5	161	-1005	D	A	D	A	D	A	S	A
4	R	R-mGe008	Conversation	389620	391850	2230	Rt	Depictive		P S H R	Repeat	0,49434	R-vE018	1	388789	390625	1836	Когда /фермер вначале их /собир<u>а</u>ет,	Comma	R	5	831	1225	D	D	D	D	D	D	D	D
4	R	R-mGe009	Conversation	393670	393970	300	Bh-sym	Other	 Pragmatic	P-S		0,21194	R-vE020	0	393371	393741	370	\–<u>А?а</u>!	Exclam	FL	1	299	229	D	D	D	D	D	D	D	D
4	R	R-mGe010	Conversation	393970	394410	440	Rt	Pointing	 Pragmatic	P S	Lt R Overlap	0,37447	R-vE021	0	393951	395861	1910	А о= || а он не /исп<u>о</u>льзует /?л<u>е?е</u>стницу там?...	Quest, Dots-f	R, Rl	8	19	-1451	D	A	S	A	S	A	S	A
4	R	R-mGe011	Conversation	394410	394860	450	Rt	Pointing	 Pragmatic	P S		0,38136	R-vE021	0	393951	395861	1910	А о= || а он не /исп<u>о</u>льзует /?л<u>е?е</u>стницу там?...	Quest, Dots-f	R, Rl	8	459	-1001	D	A	D	A	D	A	D	A
4	R	R-mGe012	Conversation	394860	397180	2320	Rt	Pointing	 Pragmatic	P S R	Long R	0,47329	R-vE021	0	393951	395861	1910	А о= || а он не /исп<u>о</u>льзует /?л<u>е?е</u>стницу там?...	Quest, Dots-f	R, Rl	8	909	1319	D	D	D	D	D	D	D	D
4	R	R-mGe013	Conversation	424380	425980	1600	Lt	Pointing	 Pragmatic	P S		0,45772	R-vE027	0	424366	424859	493	?/\–Уг<u>у</u>.	Period	fRFL	1	14	1121	D	D	S	D	S	D	S	D
4	R	R-mGe014	Conversation	425980	426280	300	Lt	Other	 Pragmatic	S		0,25624	R-vE029	0	426044	427586	1542	И /–он весь \такой || (0.15) /–уст<u>а?а</u>л?,,,	Semi-St, Dots-nf	RL	5	-64	-1306	A	A	A	A	S	A	S	A
4	R	R-mGe015	Conversation	426280	426660	380	Lt	Other	 Pragmatic	S		0,39542	R-vE029	0	426044	427586	1542	И /–он весь \такой || (0.15) /–уст<u>а?а</u>л?,,,	Semi-St, Dots-nf	RL	5	236	-926	D	A	D	A	D	A	D	A
4	R	R-mGe016	Conversation	426660	427070	410	Lt	Depictive		P S		0,42008	R-vE029	0	426044	427586	1542	И /–он весь \такой || (0.15) /–уст<u>а?а</u>л?,,,	Semi-St, Dots-nf	RL	5	616	-516	D	A	D	A	D	A	D	A
4	R	R-mGe017	Conversation	427070	428240	1170	Lt	Depictive		P S	Multi-S	0,44	R-vE030	0	427586	427916	330	(\/Д<u>а?а</u>?)	Quest	FR	1	-516	324	A	D	A	D	A	D	A	D
4	R	R-mGe018	Conversation	428240	429070	830	Lt	Other	 Pragmatic	S R		0,83916	R-vE031	0	428410	429010	600	/–п<u>о</u>тный?...	Semi-St, Dots-f	RL	1	-170	60	A	D	A	D	A	S	S	S
4	R	R-mGe019	Conversation	436510	438810	2300	Lt	Depictive		P S R		0,67014	R-vE034	1	436915	438074	1159	А он /куд<u>а</u> спускается?	Quest	R	4	-405	736	A	D	A	D	A	D	A	D
4	R	R-mGe020	Conversation	454360	455160	800	Rt	Depictive		P S		0,80868	R-vE041	0	454545	455266	721	То есть \получ<u>а</u>ется,	Comma	F	3	-185	-106	A	A	A	A	A	A	S	S
4	R	R-mGe021	Conversation	455160	455870	710	Rt	Depictive		P S	Rt P Overlap	0,41144	R-vE042	1	455266	457492	2226	–он пока на лестнице там собирал эти /гр<u>у</u>ши,	Comma	R	8	-106	-1622	A	A	A	A	A	A	S	A
4	R	R-mGe022	Conversation	455870	456470	600	Bh-dif	Depictive		P S		0,42463	R-vE042	1	455266	457492	2226	–он пока на лестнице там собирал эти /гр<u>у</u>ши,	Comma	R	8	604	-1022	D	A	D	A	D	A	D	A
4	R	R-mGe023	Conversation	456470	457230	760	Bh-dif	Depictive		P S R	Repeat	0,50904	R-vE042	1	455266	457492	2226	–он пока на лестнице там собирал эти /гр<u>у</u>ши,	Comma	R	8	1204	-262	D	A	D	A	D	A	D	A
4	R	R-mGe024	Conversation	457230	457760	530	Rt	Depictive		P S	Lt R Overlap	0,36265	R-vE043	1	457492	458440	948	\мальчик /подъ<u>е</u>хал,	Comma	R	2	-262	-680	A	A	A	A	A	A	A	A
4	R	R-mGe025	Conversation	457760	457980	220	Rt	Depictive		S	Lt R Overlap	0,37671	R-vE043	1	457492	458440	948	\мальчик /подъ<u>е</u>хал,	Comma	R	2	268	-460	D	A	D	A	D	A	D	A
4	R	R-mGe026	Conversation	457980	458530	550	Rt	Depictive		S	Lt R Overlap	0,61415	R-vE043	0	457492	458440	948	\мальчик /подъ<u>е</u>хал,	Comma	R	2	488	90	D	D	D	D	D	S	D	S
4	R	R-mGe027	Conversation	458530	459720	1190	Rt	Depictive		P S	Multi-S	0,86625	R-vE045	1	458755	459793	1038	А там /<u>е</u>сть –забор?,,,	Quest, Dots-nf	R	4	-225	-73	A	A	A	A	A	S	A	S
4	R	R-mGe028	Conversation	459720	462180	2460	Rt	Other	 Pragmatic	P S R		0,49725	R-vE046	0	459793	460607	814	или \чт<u>о</u>-нибудь такое?	Quest	F	3	-73	1573	A	D	A	D	S	D	S	D
4	R	R-mGe029	Conversation	471460	472560	1100	Rt	Depictive	 Pragmatic	P S		0,84475	R-vE048	1	471518	472885	1367	То есть /ничего вокруг \н<u>е</u>т?,	Semi-St, Comma	F	5	-58	-325	A	A	A	A	S	A	S	A
4	R	R-mGe030	Conversation	472560	472950	390	Rt	Other	 Pragmatic	S		0,36995	R-vE048	0	471518	472885	1367	То есть /ничего вокруг \н<u>е</u>т?,	Semi-St, Comma	F	5	1042	65	D	D	D	D	D	S	D	S
4	R	R-mGe031	Conversation	472950	474660	1710	Rt	Other	 Pragmatic	P S R		0,73305	R-vE049	0	472885	473977	1092	кроме этого \д<u>е</u>рева.	Period	F	3	65	683	D	D	D	D	S	D	S	D
4	R	R-mGe032	Conversation	477790	478210	420	Bh-sym	Other	 Pragmatic	P-S R		0,57692	R-vE052	0	477753	478789	1036	А там /<u>е</u>сть /–д<u>о?о</u>м?,,,	Quest, Dots-nf	R, RL	4	37	-579	D	A	S	A	S	A	S	A
4	R	R-mGe033	Conversation	478210	478970	760	Bh-sym	Other	 Pragmatic	P-S R		0,64477	R-vE052	0	477753	478789	1036	А там /<u>е</u>сть /–д<u>о?о</u>м?,,,	Quest, Dots-nf	R, RL	4	457	181	D	D	D	D	D	D	D	S
4	R	R-mGe034	Conversation	482010	482840	830	Bh-sym	Depictive		P-S		0,50989	R-vE054	0	482350	483442	1092	Только вот /–корз<u>и</u>ны?,	Semi-St, Comma	RL	3	-340	-602	A	A	A	A	A	A	A	A
4	R	R-mGe035	Conversation	482840	483290	450	Bh-sym	Depictive		S	Repeat	0,58366	R-vE054	0	482350	483442	1092	Только вот /–корз<u>и</u>ны?,	Semi-St, Comma	RL	3	490	-152	D	A	D	A	D	A	D	S
4	R	R-mGe036	Conversation	483290	484050	760	Bh-sym	Depictive		P S R		0,84761	R-vE055	1	483442	484001	559	/д<u>е</u>рево?о?,	Semi-St, Comma	R	1	-152	49	A	D	A	S	A	S	S	S
4	R	R-mGe037	Conversation	484050	484300	250	Bh-dif	Depictive		S	Lt R Overlap	0,16293	R-vE056	0	484180	485403	1223	и он забирается по /л<u>е</u>стнице?,	Semi-St, Comma	R	5	-130	-1103	A	A	A	A	A	A	S	A
4	R	R-mGe038	Conversation	484300	484640	340	Rt	Beat		P S	Lt R Overlap	0,43506	R-vE056	0	484180	485403	1223	и он забирается по /л<u>е</u>стнице?,	Semi-St, Comma	R	5	120	-763	D	A	D	A	D	A	S	A
4	R	R-mGe039	Conversation	484640	485280	640	Rt	Beat		P S	Lt R Overlap, Repeat	0,68706	R-vE056	0	484180	485403	1223	и он забирается по /л<u>е</u>стнице?,	Semi-St, Comma	R	5	460	-123	D	A	D	A	D	A	D	S
4	R	R-mGe040	Conversation	485280	486890	1610	Rt	Depictive		P S R	R Rebound, Repeat	0,58648	R-vE057	0	485403	486071	668	\спуск<u>а</u>ется?	Semi-St	F	1	-123	819	A	D	A	D	A	D	S	D
4	R	R-mGe041	Conversation	487130	488390	1260	Lt	Other	 Pragmatic	P S H		0,50602	R-vE059	0	487739	489052	1313	А в /ч<u>ё</u>м он ещё раз одет?	Quest	R	7	-609	-662	A	A	A	A	A	A	A	A
4	R	R-mGe042	Conversation	488390	488740	350	Lt	Other	 Pragmatic	S	Repeat	0,42093	R-vE059	0	487739	489052	1313	А в /ч<u>ё</u>м он ещё раз одет?	Quest	R	7	651	-312	D	A	D	A	D	A	D	A
4	R	R-mGe043	Conversation	488740	489230	490	Lt	Other	 Pragmatic	P S	Repeat	0,34609	R-vE059	0	487739	489052	1313	А в /ч<u>ё</u>м он ещё раз одет?	Quest	R	7	1001	178	D	D	D	D	D	D	D	S
4	R	R-mGe044	Conversation	489230	489660	430	Lt	Other	 Pragmatic	S	Repeat			0																	
4	R	R-mGe045	Conversation	489660	491420	1760	Bh-sym	Depictive	 Pragmatic	P S R		0,63724	R-vE060	0	489845	490668	823	У него /\ф<u>а?а</u>ртук?,,,	Semi-St, Dots-nf	RF	3	-185	752	A	D	A	D	A	D	S	D
4	R	R-mGe046	Conversation	491420	492850	1430	Rt	Pointing	 Pragmatic	P S R	Lt R Overlap	0,70118	R-vE061	0	491790	492562	772	и?и \плат<u>о</u>к?	Semi-St	F	2	-370	288	A	D	A	D	A	D	A	D
4	R	R-mGe047	Conversation	507560	508360	800	Bh-sym	Other	 Pragmatic	P-S R		0,70054	R-vE062	0	507516	508015	499	"А \как &lt;в=&gt; =="	Fst		3	44	345	D	D	S	D	S	D	S	D
4	R	R-mGe048	Conversation	508360	509500	1140	Bh-sym	Other	 Pragmatic	P-S R	Repeat	0,70475	R-vE063	0	508015	509168	1153	\К<u>а</u>к она повязана?	Quest	F	3	345	332	D	D	D	D	D	D	D	D
4	R	R-mGe049	Conversation	511240	512020	780	Bh-sym	Depictive	 Pragmatic	P-S		0,68616	R-vE064	1	511492	512251	759	\К<u>а</u>к она повязана?	Quest	F	3	-252	-231	A	A	A	A	A	A	A	A
4	R	R-mGe050	Conversation	512020	512630	610	Bh-sym	Depictive		P S		0,44457	R-vE065	1	512251	513346	1095	Как вот у= || –галстук ??	Interrupt		4	-231	-716	A	A	A	A	A	A	A	A
4	R	R-mGe051	Conversation	512630	513050	420	Bh-sym	Depictive		P S		0,55446	R-vE065	1	512251	513346	1095	Как вот у= || –галстук ??	Interrupt		4	379	-296	D	A	D	A	D	A	D	A
4	R	R-mGe052	Conversation	513050	513900	850	Bh-sym	Depictive		P S	Lt P Overlap	0,30437	R-vE065	1	512251	513346	1095	Как вот у= || –галстук ??	Interrupt		4	799	554	D	D	D	D	D	D	D	D
4	R	R-mGe053	Conversation	513900	514710	810	Bh-sym	Depictive		P S		0,61538	R-vE066	0	514018	515457	1439	у пионерс=  || (0.17) у /пион<u>е</u>ра?,	Quest, Comma	R	4	-118	-747	A	A	A	A	A	A	S	A
4	R	R-mGe054	Conversation	514710	515140	430	Bh-sym	Depictive		P S		0,46014	R-vE066	0	514018	515457	1439	у пионерс=  || (0.17) у /пион<u>е</u>ра?,	Quest, Comma	R	4	692	-317	D	A	D	A	D	A	D	A
4	R	R-mGe055	Conversation	515140	516430	1290	Bh-sym	Depictive		P S R		0,40814	R-vE068	0	516099	516431	332	–<u>У</u>гм!	Exclam	L	1	-959	-1	A	A	A	S	A	S	A	S
